18482 16606988.9100
16187 4051 642.8480
16187 11018 1230.7160
14473 5304 220.3770
14473 13566 108.2090
16437 10954 1548.0800
15200 9304 2186.1870
12081 4412 67.7700
12081 4668 118.4420
12081 5310 780.5080
12081 7550 58.5450
12081 11430 2791.1740
12081 13516 1391.8310
6234 11203 765.4960
13738 3633 14.3600
13738 6742 8.4030
13738 8802 1562.8120
13738 12081 204.3320
13738 12146 551.6050
13738 15937 290.1110
13738 17611 198.1150
13738 18698 80.9290
30 13738 47.2810
11203 12081 122.8230
15937 5382 764.1910
8613 12081 650.6770
12767 2631 156.7960
12767 18710 203.5320
1081 1753 34.8980
1251 4853 802.7080
2335 6478 175.6000
2335 17893 32.5920
4040 4869 43.9040
4040 4919 328.4500
4040 6508 1066.3760
4040 8397 123.4400
4040 10037 117.6660
4040 14130 203.2990
4040 16690 32.4480
4772 1217 111.6510
4772 2206 277.0670
4853 6116 88.1160
4853 10420 17.3520
4853 14689 71.7220
4853 17453 125.8090
4853 18711 180.4780
12652 1719 255.2170
17893 1081 26.6480
18596 12767 533.8520
12134 3199 2090.1480
2387 4856 3476.2220
2387 6808 237.7470
2387 7307 827.1020
940 184 108.5210
940 3146 78.5570
18739 7479 94.6980
18739 14858 368.7350
17457 2656 47.6040
17457 13458 73.0900
18564 6252 42.0480
18564 10592 208.3940
18564 16053 38.6280
3199 12543 1404.4400
1629 12134 1219.6760
1671 9955 964.8010
5436 3793 364.1770
14861 1838 286.4720
14861 3255 28.9530
16228 7091 388.8930
11229 1886 177.8420
11229 17272 2517.2390
13249 5193 3351.9410
13249 5686 311.1250
13249 17376 204.3470
16209 16277 264.6710
16209 18448 271.4220
17565 1360 38.1390
17565 2239 110.0940
17565 2326 913.4000
17565 7331 91.5370
17565 12666 288.0720
4860 1396 2090.6670
770 4011 3680.6130
4011 899 2265.8410
4011 4168 1537.6560
11559 5368 3128.3030
11559 6022 496.1110
18399 584 399.2380
18399 7997 278.2780
18399 8150 33.5190
18399 11559 416.9560
18399 17806 6790.4620
1885 3907 1396.0610
1885 7081 154.9970
3227 5213 22.9410
3227 6655 424.3220
3227 7892 75.1950
3227 10386 133.0350
3227 11571 383.4440
3227 15124 2123.7420
6411 1727 1131.9500
6411 3111 5279.7810
6411 9245 31.6310
16053 17183 432.8820
1825 15622 182.7510
825 392 342.9450
825 4099 5615.1740
14102 2136 107.5590
14102 9044 18.9730
3326 17634 109.4150
3326 17944 91.4080
1018 7306 844.2900
1018 8696 2588.9210
1018 9459 325.4400
1018 10493 228.9610
1018 13789 470.5130
14903 1034 2909.8270
14903 3214 1035.9610
14903 5566 1867.2330
14903 11314 2415.9590
14903 11707 77.6070
4237 2729 2211.3290
2888 15349 873.9330
16277 7424 1154.5190
16277 10545 242.2190
16277 14714 87.0140
7042 17963 112.3210
14787 12536 2041.8770
2121 12536 309.3930
1331 12536 434.4640
1085 209 1395.1250
15268 16081 411.8270
12126 3333 460.2950
12126 6085 430.7710
6546 3024 7095.4400
6546 6709 3917.1990
6546 17236 1151.7540
18557 6429 245.5980
18557 13742 378.2840
14417 8742 87.7750
9508 8084 39.3450
9508 10324 60.2780
8571 5237 414.8150
8571 9599 348.3730
8571 12072 167.8700
8571 15924 147.1220
6680 16063 715.6860
15557 6546 2740.1850
7685 15557 329.3100
6967 4721 21.8550
8573 13016 3392.8030
8573 18215 325.9840
5983 4188 269.5100
5983 9182 2.6290
883 9406 66.4770
1272 13777 499.7440
9620 8573 173.3050
18266 15222 239.5020
10504 5976 3659.9760
10504 9188 71.1870
10504 10414 49.3210
10504 15384 580.4630
10504 15643 29.1530
11416 1546 1573.9240
11416 5189 77.5470
7493 4982 163.9370
7493 5387 517.9850
15199 8196 5.4950
15199 17100 184.3710
3629 3491 62.3830
3629 9194 288.5800
10009 1050 60.3930
10009 12944 86.3850
4319 2462 3507.9510
4319 9263 8867.8430
4319 17443 1353.1910
7182 10744 0.5590
18678 4319 2260.4040
12997 10394 1596.2850
5515 18715 326.0310
7244 13497 207.3390
7244 13817 203.2670
5723 9956 1446.3310
3186 1619 1798.6250
3186 3474 420.3380
3186 5749 1553.7740
3186 9956 1032.4560
7382 12073 40.6300
7382 17346 506.8780
11802 2821 2920.7820
11802 6617 2.1520
11802 13616 2687.2880
12011 5278 984.8020
12011 10251 1381.0060
8742 3915 151.8640
8742 4885 21.0840
8742 15614 41.7220
4969 2049 199.1810
10779 5262 139.0330
10779 16556 74.6100
12459 5057 37.2040
12459 6835 536.3990
12459 9936 103.4840
730 862 8.8310
730 15821 254.2240
15520 7866 29.8220
2918 17540 2117.1440
11540 14724 242.4990
4058 12755 1396.7570
12950 13356 156.7330
14341 14325 3577.4690
1202 14843 8113.1880
14622 11022 1219.6600
7267 3138 1864.2170
7267 9991 2605.8740
1326 1712 149.4730
1326 5309 64.5390
1326 10895 154.2050
1326 13761 135.1370
1326 16481 1097.1430
16876 1110 1891.1250
16876 5450 382.3100
4665 2133 183.1410
4665 11731 181.4190
4665 14776 547.9800
14381 637 1031.0800
14381 4665 1208.5440
14381 4917 2043.2000
2421 2140 3.9660
2421 2209 484.2380
2421 14819 2068.8190
2421 16734 2573.1230
15215 8280 207.2990
15215 8915 2943.6440
15215 10684 1143.2130
15215 12730 679.8710
6579 10834 921.2970
7060 7559 32.1650
7060 11709 36.3920
1579 6380 240.8010
1579 11020 28.4170
1579 18223 133.9410
10597 12603 1485.0580
7212 14669 2572.0420
7212 15527 493.7480
10492 7212 5358.5750
1196 13191 9038.7570
9588 1211 2818.7710
6825 3406 784.7390
6825 10011 343.8240
10179 1742 3715.0030
10179 6293 320.7560
10179 14949 263.4140
15821 4217 136.5110
15821 7971 479.1860
15821 9406 1.1040
15821 9522 624.5220
15821 12797 5390.1360
15067 5200 386.4140
5118 3083 930.7230
5118 4437 43.8380
5118 4950 174.3790
5118 6440 282.6440
5118 6870 67.8220
5118 7886 534.0440
5118 11551 27.2040
5118 13021 5092.1200
5118 17488 58.0340
5986 1287 550.5980
5986 4694 398.4750
5986 10696 84.5020
5986 11914 101.3650
15601 7144 347.2510
15601 8007 227.3320
15601 13290 39.6130
15601 16491 460.4830
10770 14854 63.3500
17671 8249 492.2470
10996 4939 175.2780
10996 10252 971.9780
10996 13241 31.1910
10996 15184 45.8950
9968 16698 1716.6850
839 4834 132.2620
839 5105 144.7750
839 6271 1221.5040
2656 880 8.7290
2656 4542 1237.4910
2656 5012 40.8090
4797 2620 622.9410
4797 8834 201.9650
2910 3217 34.0230
2910 15248 31.7590
6374 983 239.4030
6374 1690 80.7470
6374 9716 643.2090
9950 394 183.1950
14788 18574 11.3840
13668 9640 509.4820
13668 10066 472.4510
13668 14788 176.0120
13668 18739 36.5180
16579 8171 35.9430
5246 1825 122.5020
5246 5699 9.6750
5246 9981 89.6860
5246 11057 79.5290
5246 15704 96.0320
5432 9850 765.5960
10923 4559 210.0780
10923 15165 3.0040
5449 16262 6260.8720
14082 14702 1300.3770
11446 37 2.6310
11446 6496 89.1660
11446 6774 56.6520
11446 7491 21.9720
11446 10325 237.1800
15042 17661 307.9380
12818 10834 3694.1050
3305 9953 580.5380
3305 13369 51.6400
12812 9050 206.2070
14316 11224 196.9320
14316 14037 6.4520
14791 9814 170.4450
14791 10765 2534.4870
1747 12459 207.4110
10481 14296 6005.8480
10561 1910 4755.4990
10561 3978 172.2370
10561 10640 181.1290
10561 13273 990.2360
10561 14427 575.6620
10561 15974 57.2700
3882 657 484.8070
3882 7276 8093.7370
391 7539 3499.3050
6485 423 38.4960
6485 10579 1399.8240
6485 11330 389.4860
6485 18282 337.8010
7699 8980 782.7420
7699 11889 309.5640
7699 14738 4310.0430
4482 589 2497.2890
4482 18434 1089.5210
7943 8148 180.4490
7943 16592 91.4880
7943 16801 926.8320
302 14549 4999.2970
14549 5073 432.8290
14549 12330 1244.4530
14549 16853 997.9240
1497 5783 1729.4430
5783 8341 286.3680
2303 10127 4544.3650
12241 10021 1638.0020
18016 10779 176.5560
11298 14468 118.5630
3911 4095 1674.4170
3911 5887 21.5950
3911 14954 514.0490
3911 15004 1348.7220
17748 338 528.3190
17748 2007 1455.8480
17748 6720 2979.7870
18068 2847 157.2580
17899 5667 96.4870
9730 883 118.3740
8171 17899 42.9110
7940 6967 73.1090
7940 8573 26.6580
7590 18266 167.2330
12821 3070 491.7800
12821 8161 784.9360
12821 12969 486.7330
7032 12821 268.6720
8161 9556 886.6800
13819 9273 420.6010
14939 1776 234.9320
14939 8161 1263.8820
4454 8249 132.2560
1938 14202 3035.5740
17260 7932 371.2400
18240 9727 9366.7150
10246 15512 481.4100
10246 17094 1245.5230
4100 14521 205.6450
2404 7420 421.2970
2404 13461 1274.2000
5898 5334 317.8360
5898 10394 291.8830
5898 18434 359.0290
1303 5806 490.6040
1303 6967 332.8630
12590 7553 219.7180
3196 4384 1682.6670
3196 4402 19.4090
3196 10741 1445.5590
14800 5012 200.6290
14800 5602 54.7870
2045 5250 264.4600
3718 787 5292.0450
1295 607 3082.5970
1295 6837 68.0250
1295 8910 431.0250
1295 13134 59.6540
16666 3750 129.8510
16666 5842 560.8760
16666 7019 92.2840
16666 11185 784.3920
2878 1669 280.5370
14199 4908 864.8330
4635 1230 6216.1170
4635 2521 234.7610
4635 13775 363.7470
4635 18651 200.0540
7761 13366 2.9340
8931 4317 72.4170
8931 6591 47.7330
8931 8567 173.0590
8085 1046 201.9950
8085 4315 475.7410
8085 5957 152.5980
8085 13855 180.0200
11551 1921 35.5620
17347 9935 726.9930
17347 14086 89.2700
5669 1576 86.7650
5669 2881 8.1030
5669 12095 64.6770
5669 14254 175.7910
6383 9949 170.9850
10554 438 30.7670
10554 5758 1373.9710
10554 14590 53.3630
18342 10733 137.0400
12039 2398 219.9010
12039 13945 380.3020
6214 12039 2646.7360
6345 4467 2520.5800
6345 8548 3437.6770
6345 10823 3389.1640
6345 13743 2523.1410
6345 18337 303.7890
5190 13987 358.2290
12811 9248 21.4100
1178 296 1569.6840
1178 8751 2792.6660
8442 8751 1814.7540
8442 11619 62.2520
8442 12667 4777.3000
479 1279 212.2720
479 18565 177.7550
5186 1209 316.7990
5186 2527 556.9090
5186 13338 440.6590
11753 2423 2335.4050
11753 12760 286.3980
18623 13947 994.5740
18623 13955 506.1070
8241 2719 381.8270
2844 6055 799.0460
2844 15974 256.6160
2844 18437 504.8830
16349 15854 414.8860
11093 5824 29.5360
8115 10515 411.2760
8115 12752 2074.0970
8115 17986 249.0090
2790 18739 33.9140
12614 4622 813.6520
12614 4906 84.4130
10373 6551 81.0170
10373 6605 13.1580
10373 7246 41.8940
10373 11513 1967.3630
10373 12926 2834.4980
3129 17188 95.9370
7848 4977 137.7390
7848 18284 2467.3350
12017 2284 1134.7060
12017 3420 124.5010
13416 4906 34.3110
13416 6237 48.0660
13416 6605 39.2630
13416 7714 365.1430
13416 10100 1506.1710
14123 4640 71.5160
17188 13825 299.0020
18558 4906 155.1720
18558 13825 198.5140
18558 16217 231.6970
3322 8240 57.0260
3322 13904 211.3130
9189 12635 230.3650
9189 15183 1155.2770
6662 180 1754.0070
6662 2491 915.3730
6662 2673 1258.6640
6662 4692 2954.3430
6662 10501 1445.2080
6662 18129 729.0400
380 6662 1140.8870
5497 14168 799.8470
5497 17196 200.3870
15896 17090 10.2080
17136 13386 98.9840
16346 15775 442.9020
16346 17136 7.7940
16346 18306 730.8780
7974 6934 1410.8600
17450 8025 1437.0910
8172 1791 444.0170
4275 8172 592.8870
7808 6701 1331.3770
7808 12830 295.9210
7808 15895 769.7790
1115 3299 1209.9000
1115 8035 73.4510
5049 5743 13.8770
10743 683 3.1080
10743 3859 163.5210
10743 9354 4.3410
10743 13020 173.3100
10743 17159 252.6720
11210 5136 26.6400
11210 9502 367.4800
16952 3092 281.9700
16952 10743 241.2750
2496 3370 120.8360
18429 3544 171.7350
18429 8919 43.8520
4484 1147 144.0570
4484 5364 187.2140
4484 9773 622.2700
15561 8382 1125.7200
15561 13666 89.3320
15603 2408 103.7970
15603 3588 130.1190
15603 9685 64.5930
15603 13162 248.7510
15603 15051 33.4940
15603 16971 1130.7290
4975 4391 3323.7840
3224 16519 85.7790
11612 11647 85.0720
11612 12392 50.0740
4023 149 262.5010
4023 4161 755.3780
4023 8259 114.2570
4023 14916 1222.0560
1567 1758 443.6800
1567 11743 316.2850
1567 14576 1058.5190
7560 1385 108.5520
7560 6589 1797.8980
7560 9332 25.3270
15061 18327 85.2290
6451 958 403.8490
6451 8216 903.6010
13100 2273 278.7440
12611 1260 518.1870
12611 11248 501.9250
2190 4479 161.0890
18093 12537 22.4080
6895 5309 73.2620
1557 6612 3679.8950
1557 13931 2.3910
9067 2366 140.4830
9067 12567 1400.2690
17030 11142 492.5510
17030 16422 1697.7210
8650 8417 220.3230
8650 14734 46.0740
6004 11639 287.1800
15026 8076 88.0090
15026 8098 884.8860
2648 12244 2748.6430
241 2648 3140.3880
241 4920 3531.1940
4920 18659 1425.0720
6716 330 440.4720
6716 7432 514.8940
13541 6716 614.2060
17124 6716 5342.7620
17246 8601 2799.1890
4398 382 4649.2070
4398 8541 1335.1530
4398 12983 1649.5020
4398 16517 98.8120
6353 610 386.5230
6353 9133 58.2560
6353 12274 612.7220
6353 14435 2050.6190
7786 11758 471.3770
8409 2507 831.5890
9133 15261 574.4450
9133 18454 742.6610
11941 8409 271.0930
11941 15994 3455.8040
11941 18650 214.5200
5742 420 441.4500
5742 2251 148.1210
5742 11941 215.3670
5742 18070 203.7690
1801 10595 159.1130
1801 17244 85.1340
18120 2172 25.8020
18120 4890 813.1900
18120 5411 103.6300
18120 8574 38.5960
18120 12605 42.9390
18120 12695 5925.5960
17696 858 159.4060
17696 7587 519.0070
10410 14867 27.6710
13044 271 40.8870
13044 3576 7.4440
13044 3669 36.7620
13044 12053 34.3320
13044 15614 28.5430
4708 14186 45.2270
4708 17575 614.5520
14793 2800 330.2110
8431 17550 209.2840
6476 3547 3910.1510
6476 5622 265.1100
5026 3352 238.3580
5026 5343 434.6400
16365 12809 962.2550
6819 11336 733.9290
705 4350 295.3760
705 13428 2650.3840
705 15722 844.8800
13216 8571 3080.6370
11872 10294 101.2620
11872 13600 143.1490
11872 15053 62.0230
17168 3997 291.9420
18157 37 67.6240
18157 6615 148.5000
18157 15286 133.9230
7802 16276 718.4760
10487 4439 489.8290
10487 13456 49.9930
10487 16323 246.7620
13456 1176 2097.9220
13456 9894 22.6470
13456 10938 88.6620
13456 11552 75.0300
7120 17439 160.7570
7120 17889 504.3460
7120 18697 24.2460
9803 9246 287.9430
12938 13953 795.5560
12938 14031 2944.3490
1449 6331 2141.2930
1449 14936 379.6320
422 29 1284.1340
14744 7223 48.5270
14744 8170 19.4220
14744 14300 4207.4650
2719 12707 256.2340
2719 15489 1412.7650
2719 17248 745.4470
3828 18147 1258.0880
14724 3729 1356.2390
14724 14495 206.1640
14724 15215 156.4100
7135 8742 16.0640
8352 1614 138.7470
8352 17152 244.5960
8352 18232 46.1940
5112 15686 1018.9150
1777 9601 447.2940
14937 8913 1048.6250
8913 9601 2500.9370
9632 1777 1337.7930
9632 14939 761.8000
2085 17451 5204.8930
18610 3476 421.7010
18610 5647 0.8420
18610 14097 909.3090
18610 18649 1100.7140
16039 376 1307.5800
16039 3505 3166.4650
3505 14567 1421.5130
6635 583 33.6590
6635 4936 64.6180
6635 6162 148.8050
6635 15726 1756.9300
6635 18692 46.0400
15103 4435 1425.3760
15103 7044 40.7460
15103 15102 2636.3640
4483 3440 1649.8790
4483 10705 985.6320
4483 17125 20.5960
17990 5118 232.2170
17252 15940 59.1850
10681 16136 185.3270
13396 10681 1813.3010
11384 14896 565.6450
13344 3974 9.4490
13344 10350 1066.2100
1703 4044 1573.1320
1703 16105 4223.0210
15235 4044 1469.0510
13788 14998 4466.3370
14998 10383 1412.2920
14998 11620 252.9050
14998 14872 1296.3340
14998 16612 1918.9130
12551 11198 3821.5720
1335 14357 775.1330
3713 9795 2953.0290
14092 14924 101.6310
5430 16675 903.8700
8008 9490 10.9130
14442 2940 4968.1820
14442 4424 785.7080
14442 4536 2539.8770
14442 5336 1298.8180
14442 7836 546.9120
14442 12008 45.3710
14442 15848 69.7820
6867 2805 245.0450
6867 7655 846.2940
6867 12261 637.7380
6867 12897 252.3140
6867 12977 92.6980
2140 9970 2141.5780
12008 3394 128.4270
7279 14432 1860.4630
6052 9094 839.1420
6052 16213 5302.3720
2394 2598 91.1620
2394 9762 173.1650
2394 10233 52.2540
1989 2394 2559.4650
18502 3322 303.3840
18502 10131 227.5330
10024 6977 5054.2380
10024 16189 639.9910
10024 16289 154.3220
10024 16469 138.7080
6992 8295 100.5090
6992 17178 23.4750
5251 7662 431.1810
3162 4932 2255.0700
3162 9005 192.8080
3493 13576 72.2240
13985 11794 17.3670
2863 13118 1846.6580
10483 13118 670.9930
13118 5662 1885.7260
13118 12457 511.7900
7724 5661 111.3270
10513 4083 2868.9380
3051 9840 71.5530
6318 6459 110.3940
6318 16758 147.3670
6423 3051 431.1900
9182 11741 140.3010
10595 14786 43.1060
10595 14789 159.6630
10801 5430 171.1950
10801 9503 44.7200
13973 931 27.5670
13973 3776 444.5200
16453 15915 67.3890
18288 2898 134.9460
18288 15643 197.6540
16842 17194 1005.5210
17194 8111 437.7090
18448 10024 204.4330
18448 11362 161.1570
18448 11637 2191.7160
18448 15179 644.3840
18448 17032 642.3990
18448 17140 2500.7110
18448 18442 1608.3040
3420 463 158.7280
3420 5359 513.0050
3420 5401 2078.3990
10123 5115 126.9580
10123 15800 1611.1880
2313 14148 196.9220
14533 5505 68.2170
14533 8965 195.1760
14533 16626 18.3190
16709 7786 1952.1110
16709 9325 4001.0630
1959 7786 49.0370
11757 14749 1458.5910
14749 2759 1476.9100
14749 17309 392.5530
6147 14913 1645.1730
15611 1818 1302.1340
15611 3368 82.7460
15611 10669 255.2460
16031 2021 205.2710
16031 15300 11.0070
9388 984 1056.1210
9388 13036 195.0970
9388 16549 151.7550
6290 13412 202.1360
6290 17916 435.6270
5977 7273 486.5960
5977 16341 256.1620
5977 17886 230.2860
8492 7781 720.1060
8492 15949 1356.2260
8492 18588 416.5700
3033 1905 464.9880
3033 9755 493.0480
3033 13417 1375.8200
4327 3197 2218.7840
9624 14040 368.0010
4567 35 506.6050
4567 14040 543.4460
481 9977 165.6160
9977 64 70.9900
9977 1206 574.4450
9977 3372 6168.7460
9977 5018 148.3710
9977 8676 490.2780
7384 14438 301.3570
3738 7384 805.3040
7263 879 528.7370
262 2134 1612.8280
262 8682 428.5390
262 17979 8.2510
5138 3212 588.0250
5138 4896 409.4630
5138 7147 621.3130
7836 3099 2948.9870
7836 7731 1000.7340
7836 15393 940.9420
236 11824 100.7080
11824 3469 27.7550
11824 7150 117.2570
10825 3432 124.2970
14330 11529 1250.6680
8263 6009 130.8200
8263 17970 429.2290
16984 3957 172.1070
13932 3371 331.4100
13932 6527 227.3050
13932 15282 176.5700
6462 1216 1822.1780
6462 1603 119.9210
6462 7606 3743.0660
6462 14562 2968.0120
7599 6462 262.2820
7599 18587 278.4440
16804 14698 943.2840
8740 8393 5281.8140
9860 8393 602.7760
5757 692 633.9500
6705 369 67.1840
6705 12140 237.4660
2792 1407 722.8570
2792 5601 1929.9600
2792 7671 449.2930
2792 8476 1792.1200
2792 18728 1021.4650
6130 1266 458.0600
6130 2809 82.3410
6130 2965 179.3340
6130 6714 480.1940
6130 9382 12.6010
6130 9526 54.4490
6130 10782 1079.4660
6130 15998 195.1240
6130 16332 126.4890
6130 16488 361.9370
6130 17932 655.4320
4421 4877 287.8320
590 4390 666.4190
590 6133 8896.5750
590 7263 60.0300
590 17946 102.9780
881 7344 6.9780
881 11702 57.7770
881 14482 25.9270
10560 5175 135.8690
2018 2690 144.8990
12830 9674 166.0320
13373 2690 169.0470
13373 3704 125.5140
12524 14438 242.3030
16553 1027 253.0460
16553 10005 1906.2750
14801 10722 3524.9450
14801 14454 39.0190
5860 3671 1008.8040
14374 3671 42.2120
14832 13457 400.2720
14832 15974 260.6730
7628 1576 30.4420
7628 8190 518.5470
7628 14995 67.0380
8457 7931 12.3800
10715 7075 1802.5740
10715 12658 391.5520
10715 15889 1336.5260
2596 2499 233.3780
2596 12965 722.3790
3780 4354 221.3080
3780 9440 618.1960
3780 9663 282.4380
4942 55 3355.6290
4942 554 88.9910
13959 4942 1259.8970
13959 4943 1562.7460
13959 15420 1.1090
11663 17180 598.8620
15974 4802 112.4310
15974 8506 209.9120
3393 1203 7.8670
3393 13008 238.5400
15243 6645 739.9610
15243 8961 94.7000
15243 17713 130.4040
8078 658 2140.3040
5725 2521 1596.5340
17878 947 19.9040
17878 16145 2948.4260
9224 9867 460.4220
9224 17167 670.3030
11000 17700 1116.2440
3150 12012 28.4360
3150 14862 0.6430
18119 1904 318.6960
1577 18102 1686.0990
2267 11984 31.2590
2068 4044 869.7610
938 2297 98.9650
938 6635 126.4660
3817 15938 65.2690
17251 15407 623.7880
15819 17251 1725.2140
14713 6981 29.0850
14713 11277 2533.8210
14713 14487 2382.3050
14713 16471 191.4320
14713 16533 151.9490
16454 8000 1407.7700
16454 13499 1184.4250
5299 10118 535.1950
10254 855 17.0910
10254 2495 129.4850
10254 9250 638.9370
10254 10038 43.4910
10254 14139 437.6560
17116 8546 1.5370
1364 17857 228.8140
9208 16778 124.3770
9208 17983 89.0210
8283 12983 1609.3800
8283 17950 2622.0220
5748 636 363.3560
9897 4997 113.5030
9897 16756 524.8290
15205 13715 4435.3680
1059 17032 463.2630
4302 9241 22.4660
4489 4302 813.1760
4489 9945 907.8580
12410 2579 324.7160
39 3287 3980.0820
3287 1105 333.5420
9323 6900 835.2850
9323 11076 51.1500
9323 15487 209.7360
9323 16295 782.6550
12494 4988 96.7300
12494 9639 849.9230
12494 17977 1469.6810
763 13297 754.4850
13689 763 4028.6260
8604 6449 994.5140
8604 9096 5306.9300
8604 14295 706.5560
14295 688 2889.0010
14295 11901 3967.4370
17915 17758 435.6570
8344 11295 1794.0560
8327 9939 5199.0960
1833 5073 632.1680
5073 10170 597.6740
5073 16854 2571.9670
10995 4762 1323.9590
15044 2058 69.5140
15044 6636 530.5680
15044 7382 318.8050
15044 10995 1305.4440
5938 15449 2664.8030
13666 2584 79.7450
13666 9162 338.6990
13666 12432 424.2710
15432 3756 446.8510
15432 5737 9.2130
15432 7191 592.6820
1712 7343 111.6780
1712 7439 7.6040
18041 10154 62.8620
18041 10674 27.7330
18041 10730 366.5870
18041 11573 38.8570
9917 3188 138.3770
9917 7042 105.2830
9917 9424 548.4810
9917 9918 2505.7750
9917 12145 4867.2620
3134 881 687.8870
